batch_id,machine_id,plant_id,start_time,end_time,units_produced,units_defective,defect_rate,product_line,shift,batch_status
BCH-0002549,MCH-0159,PLT-10,2024-07-08 11:25:32,2024-07-09 00:25:32,1656,423,0.2559,HMI,Afternoon,Failed
BCH-0002550,MCH-0433,PLT-03,2024-04-08 23:04:03,2024-04-09 02:04:03,256,14,0.0585,Sensor,Night,Failed
BCH-0002551,MCH-0412,PLT-01,2023-07-11 01:23:59,2023-07-11 19:23:59,665,26,0.0397,Sensor,Night,Passed
BCH-0002552,MCH-0465,PLT-09,2023-06-05 02:40:51,2023-06-05 17:40:51,1968,375,0.1907,Drive,Morning,Passed
BCH-0002553,MCH-0086,PLT-03,2024-04-09 19:06:55,2024-04-10 15:06:55,1276,65,0.0511,Drive,Afternoon,Passed
BCH-0002554,MCH-0370,PLT-08,2024-08-03 07:21:38,2024-08-03 20:21:38,1510,85,0.0566,HMI,Afternoon,Passed
BCH-0002555,MCH-0300,PLT-01,2024-04-09 00:23:15,2024-04-09 02:23:15,431,5,0.0134,HMI,Night,Passed
BCH-0002556,MCH-0113,PLT-05,2024-03-21 19:04:10,2024-03-22 13:04:10,335,7,0.022,Drive,Morning,Passed
BCH-0002557,MCH-0376,PLT-06,2024-04-10 21:08:27,2024-04-11 01:08:27,1763,181,0.1032,Sensor,Morning,Passed
BCH-0002558,MCH-0416,PLT-01,2024-01-25 15:52:28,2024-01-25 16:52:28,1772,213,0.1206,Drive,Afternoon,Passed
BCH-0002559,MCH-0262,PLT-05,2023-04-17 00:03:59,2023-04-17 15:03:59,1933,164,0.0852,Relay,Night,Failed
BCH-0002560,MCH-0370,PLT-05,2024-11-07 20:03:45,2024-11-07 23:03:45,1348,74,0.0555,Drive,Afternoon,Passed
BCH-0002561,MCH-0228,PLT-08,2022-10-06 01:35:51,2022-10-06 10:35:51,594,83,0.1404,PLC,Afternoon,Passed
BCH-0002562,MCH-0062,PLT-08,2024-07-08 04:03:49,2024-07-08 23:03:49,344,14,0.0428,Sensor,Night,Passed
BCH-0002563,MCH-0346,PLT-09,2022-03-10 01:04:22,2022-03-10 08:04:22,1425,45,0.0319,HMI,Afternoon,Under Review
BCH-0002564,MCH-0169,PLT-03,2023-08-12 17:15:52,2023-08-13 06:15:52,1438,111,0.0772,Relay,Night,Passed
BCH-0002565,MCH-0373,PLT-10,2024-10-26 02:54:26,2024-10-26 05:54:26,266,15,0.0571,HMI,Afternoon,Passed
BCH-0002566,MCH-0394,PLT-10,2022-05-15 14:54:00,2022-05-16 05:54:00,1412,74,0.0528,Relay,Morning,Passed
BCH-0002567,MCH-0397,PLT-02,2024-09-28 08:57:26,2024-09-28 11:57:26,1993,218,0.1098,PLC,Night,Passed
BCH-0002568,MCH-0350,PLT-07,2022-04-05 06:09:18,2022-04-06 04:09:18,825,112,0.1367,Sensor,Night,Passed
BCH-0002569,MCH-0488,PLT-10,2024-11-11 05:55:51,2024-11-11 08:55:51,1537,159,0.104,Relay,Morning,Passed
BCH-0002570,MCH-0323,PLT-03,2023-12-03 15:49:09,2023-12-04 08:49:09,1493,123,0.0829,HMI,Night,Passed
BCH-0002571,MCH-0175,PLT-08,2024-08-26 01:55:11,2024-08-26 04:55:11,1655,225,0.1364,HMI,Night,Under Review
BCH-0002572,MCH-0259,PLT-03,2023-07-23 17:51:09,2023-07-23 18:51:09,305,124,0.4071,Relay,Morning,Passed
BCH-0002573,MCH-0116,PLT-08,2024-08-02 20:57:02,2024-08-03 09:57:02,161,8,0.0531,Drive,Morning,Passed
BCH-0002574,MCH-0225,PLT-09,2024-12-04 13:15:30,2024-12-04 18:15:30,1830,361,0.1975,Relay,Afternoon,Failed
BCH-0002575,MCH-0122,PLT-02,2022-09-05 06:46:44,2022-09-06 01:46:44,1644,113,0.0688,PLC,Morning,Failed
BCH-0002576,MCH-0199,PLT-03,2022-09-03 14:38:30,2022-09-03 19:38:30,1364,131,0.0962,PLC,Morning,Passed
BCH-0002577,MCH-0067,PLT-03,2023-08-01 22:44:24,2023-08-02 20:44:24,818,51,0.0632,HMI,Morning,Passed
BCH-0002578,MCH-0023,PLT-08,2024-01-25 06:15:49,2024-01-25 10:15:49,1053,103,0.098,HMI,Afternoon,Under Review
BCH-0002579,MCH-0168,PLT-08,2024-04-09 03:00:11,2024-04-09 15:00:11,1108,40,0.0369,Drive,Night,Failed
BCH-0002580,MCH-0452,PLT-10,2022-06-14 06:46:10,2022-06-14 23:46:10,1068,156,0.1469,Sensor,Afternoon,Passed
BCH-0002581,MCH-0264,PLT-09,2022-06-04 09:23:19,2022-06-04 10:23:19,268,15,0.0581,Sensor,Night,Passed
BCH-0002582,MCH-0172,PLT-04,2023-02-19 04:16:11,2023-02-20 02:16:11,1203,9,0.0082,HMI,Morning,Passed
BCH-0002583,MCH-0438,PLT-04,2024-10-09 22:49:50,2024-10-09 23:49:50,907,16,0.0184,Relay,Night,Under Review
BCH-0002584,MCH-0134,PLT-04,2024-10-06 00:55:07,2024-10-06 13:55:07,901,63,0.0707,Relay,Night,Failed
BCH-0002585,MCH-0295,PLT-06,2022-08-28 21:45:18,2022-08-29 08:45:18,1811,173,0.0959,Drive,Night,Passed
BCH-0002586,MCH-0379,PLT-05,2023-07-18 17:23:46,2023-07-18 22:23:46,1296,35,0.0271,Drive,Afternoon,Under Review
BCH-0002587,MCH-0388,PLT-09,2022-11-07 12:13:44,2022-11-08 04:13:44,922,74,0.0806,Relay,Night,Passed
BCH-0002588,MCH-0371,PLT-08,2023-08-01 03:56:03,2023-08-01 19:56:03,1321,137,0.1042,Relay,Morning,Failed
BCH-0002589,MCH-0057,PLT-04,2023-10-12 16:02:55,2023-10-13 11:02:55,1257,45,0.0359,Drive,Morning,Under Review
BCH-0002590,MCH-0327,PLT-01,2022-05-12 16:26:22,2022-05-13 06:26:22,699,61,0.0876,Drive,Morning,Passed
BCH-0002591,MCH-0003,PLT-10,2022-07-29 02:00:42,2022-07-29 03:00:42,1561,153,0.0984,Sensor,Night,Passed
BCH-0002592,MCH-0282,PLT-07,2023-03-16 13:52:21,2023-03-17 09:52:21,1308,67,0.0517,Sensor,Night,Passed
BCH-0002593,MCH-0273,PLT-04,2023-11-05 20:35:12,2023-11-06 13:35:12,356,38,0.1089,Drive,Night,Passed
BCH-0002594,MCH-0244,PLT-05,2023-02-18 21:57:48,2023-02-19 04:57:48,1127,75,0.0669,Drive,Night,Under Review
BCH-0002595,MCH-0393,PLT-03,2023-11-12 15:26:43,2023-11-13 13:26:43,1487,81,0.0547,Relay,Morning,Passed
BCH-0002596,MCH-0175,PLT-02,2022-04-05 11:09:34,2022-04-06 01:09:34,989,202,0.205,Relay,Afternoon,Passed
BCH-0002597,MCH-0307,PLT-05,2022-01-02 16:35:35,2022-01-03 01:35:35,396,18,0.0476,HMI,Morning,Passed
BCH-0002598,MCH-0044,PLT-05,2022-07-05 01:45:29,2022-07-05 22:45:29,646,121,0.1874,Sensor,Afternoon,Passed
BCH-0002599,MCH-0026,PLT-08,2024-01-30 10:50:57,2024-01-31 01:50:57,1786,89,0.0502,PLC,Afternoon,Passed
BCH-0002600,MCH-0101,PLT-09,2023-08-22 15:09:16,2023-08-23 08:09:16,758,48,0.0635,PLC,Night,Passed
BCH-0002601,MCH-0003,PLT-09,2022-08-07 04:34:14,2022-08-08 01:34:14,1800,165,0.0917,PLC,Night,Passed
BCH-0002602,MCH-0114,PLT-04,2022-02-20 18:50:02,2022-02-21 17:50:02,1917,181,0.0947,Drive,Morning,Passed
BCH-0002603,MCH-0007,PLT-07,2022-11-19 05:04:31,2022-11-19 14:04:31,56,10,0.1862,Relay,Afternoon,Failed
BCH-0002604,MCH-0408,PLT-06,2023-03-01 14:02:34,2023-03-02 03:02:34,1619,33,0.0207,Drive,Night,Passed
BCH-0002605,MCH-0457,PLT-10,2024-07-13 20:35:55,2024-07-14 15:35:55,605,82,0.1367,Sensor,Morning,Under Review
BCH-0002606,MCH-0324,PLT-03,2023-10-16 08:00:41,2023-10-16 20:00:41,1196,125,0.1049,HMI,Morning,Failed
BCH-0002607,MCH-0444,PLT-07,2022-05-14 07:54:41,2022-05-15 04:54:41,1185,34,0.0288,Sensor,Morning,Failed
BCH-0002608,MCH-0281,PLT-10,2023-03-16 20:42:10,2023-03-17 01:42:10,428,30,0.0723,PLC,Night,Failed
BCH-0002609,MCH-0187,PLT-07,2024-02-23 09:27:48,2024-02-23 22:27:48,998,51,0.0516,Sensor,Morning,Failed
BCH-0002610,MCH-0364,PLT-07,2024-07-30 03:15:12,2024-07-30 05:15:12,512,70,0.1381,Drive,Afternoon,Passed
BCH-0002611,MCH-0392,PLT-04,2022-08-08 13:12:21,2022-08-09 03:12:21,991,35,0.0361,Sensor,Afternoon,Passed
BCH-0002612,MCH-0402,PLT-01,2023-03-11 20:14:49,2023-03-12 06:14:49,811,26,0.0332,HMI,Afternoon,Failed
BCH-0002613,MCH-0331,PLT-01,2024-12-14 09:12:30,2024-12-14 16:12:30,1103,44,0.0403,Sensor,Afternoon,Failed
BCH-0002614,MCH-0111,PLT-07,2023-11-30 16:47:11,2023-12-01 09:47:11,195,14,0.0728,HMI,Night,Passed
BCH-0002615,MCH-0116,PLT-06,2024-01-01 03:28:54,2024-01-01 18:28:54,282,46,0.1661,Drive,Morning,Passed
BCH-0002616,MCH-0171,PLT-01,2023-03-14 20:59:27,2023-03-15 15:59:27,1357,84,0.0622,Relay,Night,Passed
BCH-0002617,MCH-0422,PLT-01,2024-04-30 16:01:34,2024-05-01 12:01:34,868,49,0.0566,Drive,Morning,Passed
BCH-0002618,MCH-0220,PLT-07,2024-11-14 11:02:00,2024-11-14 22:02:00,1957,66,0.0338,HMI,Afternoon,Passed
BCH-0002619,MCH-0204,PLT-10,2023-07-12 02:29:33,2023-07-12 11:29:33,185,20,0.1098,Drive,Afternoon,Under Review
BCH-0002620,MCH-0077,PLT-04,2022-05-10 12:26:55,2022-05-11 05:26:55,375,29,0.0781,Relay,Morning,Passed
BCH-0002621,MCH-0386,PLT-05,2022-02-08 23:35:22,2022-02-09 20:35:22,1813,74,0.041,Sensor,Afternoon,Passed
BCH-0002622,MCH-0143,PLT-10,2022-05-30 11:01:42,2022-05-30 15:01:42,713,50,0.0703,Relay,Night,Under Review
BCH-0002623,MCH-0102,PLT-09,2023-06-17 20:53:47,2023-06-18 05:53:47,1308,38,0.0298,Relay,Morning,Passed
BCH-0002624,MCH-0234,PLT-07,2022-02-03 00:50:19,2022-02-03 06:50:19,1857,51,0.0276,PLC,Afternoon,Under Review
BCH-0002625,MCH-0459,PLT-07,2023-08-09 14:56:00,2023-08-10 02:56:00,1636,61,0.0378,HMI,Morning,Passed
BCH-0002626,MCH-0237,PLT-05,2022-02-28 21:53:28,2022-03-01 13:53:28,1493,218,0.1461,Relay,Afternoon,Passed
BCH-0002627,MCH-0371,PLT-07,2022-02-16 15:57:58,2022-02-17 11:57:58,271,24,0.0922,Sensor,Morning,Passed
BCH-0002628,MCH-0094,PLT-08,2024-10-14 18:09:53,2024-10-15 10:09:53,331,46,0.1416,PLC,Afternoon,Passed
BCH-0002629,MCH-0391,PLT-09,2023-04-02 11:38:52,2023-04-03 01:38:52,61,13,0.2235,Relay,Morning,Passed
BCH-0002630,MCH-0443,PLT-06,2024-03-18 03:45:36,2024-03-18 13:45:36,239,9,0.0378,Drive,Afternoon,Passed
BCH-0002631,MCH-0145,PLT-09,2023-08-03 05:01:58,2023-08-03 19:01:58,862,152,0.1774,HMI,Night,Passed
BCH-0002632,MCH-0248,PLT-02,2024-03-14 03:00:05,2024-03-14 12:00:05,548,40,0.0748,Relay,Morning,Passed
BCH-0002633,MCH-0425,PLT-03,2023-01-31 04:06:02,2023-01-31 09:06:02,581,127,0.2196,PLC,Morning,Passed
BCH-0002634,MCH-0389,PLT-05,2022-03-06 15:01:17,2022-03-07 00:01:17,1572,66,0.0423,HMI,Night,Under Review
BCH-0002635,MCH-0078,PLT-07,2023-10-09 10:14:24,2023-10-09 21:14:24,431,53,0.1251,Relay,Morning,Passed
BCH-0002636,MCH-0441,PLT-06,2022-12-29 18:06:56,2022-12-30 08:06:56,613,39,0.0645,PLC,Night,Under Review
BCH-0002637,MCH-0143,PLT-08,2024-07-06 04:14:29,2024-07-06 05:14:29,1192,217,0.1827,HMI,Afternoon,Passed
BCH-0002638,MCH-0143,PLT-05,2023-06-08 16:16:49,2023-06-09 02:16:49,995,131,0.1323,Relay,Night,Passed
BCH-0002639,MCH-0390,PLT-01,2024-03-04 14:06:16,2024-03-05 02:06:16,1199,135,0.1127,Drive,Night,Passed
BCH-0002640,MCH-0218,PLT-09,2022-06-09 10:49:04,2022-06-09 12:49:04,932,80,0.0869,HMI,Morning,Passed
BCH-0002641,MCH-0170,PLT-02,2023-12-20 15:19:00,2023-12-20 20:19:00,857,78,0.0914,Sensor,Morning,Passed
BCH-0002642,MCH-0092,PLT-01,2024-12-10 12:54:20,2024-12-11 10:54:20,1248,94,0.0758,PLC,Afternoon,Passed
BCH-0002643,MCH-0267,PLT-04,2022-07-10 20:55:10,2022-07-11 08:55:10,1392,49,0.0353,Relay,Afternoon,Passed
BCH-0002644,MCH-0073,PLT-02,2023-05-09 16:56:46,2023-05-10 06:56:46,429,16,0.0375,Relay,Night,Passed
BCH-0002645,MCH-0257,PLT-03,2022-05-18 07:49:46,2022-05-19 02:49:46,1751,286,0.1636,HMI,Morning,Under Review
BCH-0002646,MCH-0133,PLT-01,2022-05-19 17:07:42,2022-05-20 00:07:42,917,29,0.032,Sensor,Afternoon,Passed
BCH-0002647,MCH-0215,PLT-02,2022-08-14 12:23:41,2022-08-15 07:23:41,227,20,0.0905,Relay,Afternoon,Passed
BCH-0002648,MCH-0250,PLT-01,2022-10-13 06:11:52,2022-10-13 14:11:52,1162,154,0.1326,Drive,Night,Passed
BCH-0002649,MCH-0179,PLT-08,2022-04-08 04:05:16,2022-04-08 05:05:16,1698,229,0.1351,Relay,Morning,Passed
BCH-0002650,MCH-0311,PLT-04,2023-09-02 14:45:32,2023-09-03 04:45:32,641,114,0.1784,Drive,Afternoon,Passed
BCH-0002651,MCH-0221,PLT-04,2022-12-23 03:30:23,2022-12-23 23:30:23,1248,151,0.1213,Drive,Afternoon,Passed
BCH-0002652,MCH-0300,PLT-03,2023-12-10 04:46:26,2023-12-10 14:46:26,1077,17,0.0159,Drive,Night,Under Review
BCH-0002653,MCH-0396,PLT-01,2022-07-04 22:28:35,2022-07-05 18:28:35,277,11,0.0414,Relay,Night,Failed
BCH-0002654,MCH-0459,PLT-07,2022-04-10 14:04:17,2022-04-11 11:04:17,1249,139,0.1119,HMI,Morning,Passed
BCH-0002655,MCH-0003,PLT-09,2023-12-10 11:46:04,2023-12-11 03:46:04,453,66,0.1458,HMI,Morning,Failed
BCH-0002656,MCH-0162,PLT-03,2023-12-29 18:50:34,2023-12-30 05:50:34,1419,18,0.0129,Sensor,Morning,Passed
BCH-0002657,MCH-0273,PLT-06,2023-10-13 15:45:04,2023-10-14 06:45:04,1571,332,0.2115,Sensor,Afternoon,Passed
BCH-0002658,MCH-0195,PLT-10,2023-01-28 21:41:50,2023-01-29 15:41:50,233,30,0.1315,HMI,Afternoon,Passed
BCH-0002659,MCH-0382,PLT-09,2022-06-30 14:54:13,2022-06-30 18:54:13,1814,168,0.093,HMI,Morning,Passed
BCH-0002660,MCH-0142,PLT-08,2022-05-10 14:33:18,2022-05-11 04:33:18,420,7,0.0189,Sensor,Morning,Passed
BCH-0002661,MCH-0066,PLT-05,2023-06-25 15:55:16,2023-06-26 03:55:16,1315,167,0.1277,PLC,Morning,Passed
BCH-0002662,MCH-0500,PLT-01,2022-11-05 10:41:00,2022-11-05 23:41:00,410,72,0.1773,Drive,Morning,Passed
BCH-0002663,MCH-0178,PLT-04,2024-04-17 19:59:09,2024-04-18 01:59:09,674,62,0.0925,HMI,Afternoon,Passed
BCH-0002664,MCH-0473,PLT-05,2024-10-11 21:06:57,2024-10-12 03:06:57,966,32,0.0339,HMI,Afternoon,Under Review
BCH-0002665,MCH-0167,PLT-06,2023-07-24 14:27:49,2023-07-24 17:27:49,647,194,0.3009,HMI,Night,Under Review
BCH-0002666,MCH-0420,PLT-09,2023-12-29 15:01:38,2023-12-30 10:01:38,506,17,0.0343,PLC,Night,Failed
BCH-0002667,MCH-0046,PLT-08,2022-09-21 11:42:12,2022-09-22 02:42:12,1965,184,0.094,Sensor,Morning,Passed
BCH-0002668,MCH-0190,PLT-04,2023-08-23 22:07:01,2023-08-24 20:07:01,753,19,0.0263,HMI,Afternoon,Passed
BCH-0002669,MCH-0324,PLT-05,2023-12-26 11:35:56,2023-12-27 04:35:56,1784,6,0.0038,PLC,Night,Passed
BCH-0002670,MCH-0429,PLT-02,2023-09-05 09:25:58,2023-09-05 16:25:58,364,31,0.0867,HMI,Night,Passed
BCH-0002671,MCH-0107,PLT-08,2023-03-26 04:27:54,2023-03-26 08:27:54,1615,221,0.1369,Sensor,Afternoon,Passed
BCH-0002672,MCH-0441,PLT-03,2023-10-15 09:21:33,2023-10-15 21:21:33,391,6,0.0166,HMI,Morning,Passed
BCH-0002673,MCH-0346,PLT-03,2024-09-30 17:08:05,2024-09-30 21:08:05,126,7,0.0598,PLC,Night,Under Review
BCH-0002674,MCH-0392,PLT-10,2024-12-10 03:08:38,2024-12-10 08:08:38,1163,312,0.2691,HMI,Night,Failed
BCH-0002675,MCH-0196,PLT-04,2023-03-02 13:24:46,2023-03-03 11:24:46,175,12,0.0716,Sensor,Afternoon,Passed
BCH-0002676,MCH-0092,PLT-10,2022-09-16 07:08:55,2022-09-16 09:08:55,1818,342,0.1882,Drive,Afternoon,Passed
BCH-0002677,MCH-0327,PLT-02,2022-04-03 07:42:09,2022-04-04 05:42:09,306,53,0.1736,HMI,Afternoon,Passed
BCH-0002678,MCH-0390,PLT-04,2023-07-08 23:03:29,2023-07-09 09:03:29,1648,418,0.2542,Drive,Morning,Under Review
BCH-0002679,MCH-0301,PLT-09,2024-10-06 14:53:41,2024-10-07 06:53:41,360,31,0.0871,Drive,Morning,Failed
BCH-0002680,MCH-0131,PLT-07,2024-08-01 05:00:57,2024-08-02 02:00:57,1452,87,0.0603,Sensor,Afternoon,Passed
BCH-0002681,MCH-0024,PLT-03,2022-02-05 23:57:25,2022-02-06 10:57:25,1313,92,0.0707,Drive,Night,Failed
BCH-0002682,MCH-0072,PLT-06,2022-09-11 20:34:57,2022-09-12 01:34:57,94,0,0.0084,PLC,Night,Passed
BCH-0002683,MCH-0083,PLT-08,2022-06-01 20:27:50,2022-06-02 13:27:50,1915,210,0.11,Relay,Afternoon,Under Review
BCH-0002684,MCH-0172,PLT-01,2023-11-16 22:18:36,2023-11-17 08:18:36,392,42,0.1076,PLC,Night,Passed
BCH-0002685,MCH-0055,PLT-05,2024-06-25 01:39:31,2024-06-26 00:39:31,1088,125,0.1153,Relay,Afternoon,Passed
BCH-0002686,MCH-0088,PLT-08,2023-10-10 05:45:16,2023-10-11 04:45:16,1128,135,0.12,Drive,Afternoon,Passed
BCH-0002687,MCH-0090,PLT-03,2022-06-30 08:49:29,2022-06-30 16:49:29,1798,200,0.1114,Relay,Night,Under Review
BCH-0002688,MCH-0092,PLT-04,2023-07-06 10:18:00,2023-07-06 16:18:00,1680,44,0.0263,HMI,Afternoon,Under Review
BCH-0002689,MCH-0483,PLT-03,2024-01-14 09:24:43,2024-01-14 12:24:43,923,81,0.0881,Drive,Morning,Under Review
BCH-0002690,MCH-0130,PLT-05,2023-04-28 07:31:13,2023-04-28 16:31:13,1063,136,0.128,Drive,Afternoon,Failed
BCH-0002691,MCH-0484,PLT-05,2022-03-10 13:36:10,2022-03-10 17:36:10,296,33,0.1117,Sensor,Morning,Passed
BCH-0002692,MCH-0362,PLT-03,2024-05-23 01:16:03,2024-05-23 05:16:03,1023,340,0.3325,HMI,Night,Passed
BCH-0002693,MCH-0005,PLT-03,2024-12-28 22:57:09,2024-12-29 16:57:09,1540,105,0.0686,Drive,Afternoon,Passed
BCH-0002694,MCH-0003,PLT-08,2023-03-30 10:20:21,2023-03-31 01:20:21,1602,33,0.0209,Sensor,Night,Passed
BCH-0002695,MCH-0306,PLT-10,2024-05-16 22:12:24,2024-05-17 17:12:24,1283,124,0.0967,Relay,Afternoon,Passed
BCH-0002696,MCH-0158,PLT-10,2022-12-29 23:56:20,2022-12-30 14:56:20,64,11,0.1773,Sensor,Night,Passed
BCH-0002697,MCH-0116,PLT-07,2024-06-12 14:00:57,2024-06-12 17:00:57,58,12,0.2086,HMI,Morning,Passed
BCH-0002698,MCH-0067,PLT-09,2023-12-25 15:05:11,2023-12-26 04:05:11,754,207,0.2747,Relay,Morning,Passed
BCH-0002699,MCH-0090,PLT-04,2022-09-14 19:41:45,2022-09-14 22:41:45,1575,35,0.0223,PLC,Afternoon,Passed
BCH-0002700,MCH-0322,PLT-01,2024-09-21 14:28:04,2024-09-22 10:28:04,365,11,0.0321,Relay,Night,Passed
BCH-0002701,MCH-0143,PLT-01,2022-01-31 03:53:08,2022-01-31 20:53:08,825,10,0.0129,Drive,Night,Passed
BCH-0002702,MCH-0104,PLT-03,2023-06-19 01:46:39,2023-06-19 14:46:39,737,52,0.0711,Drive,Morning,Passed
BCH-0002703,MCH-0052,PLT-07,2024-06-14 01:06:23,2024-06-14 20:06:23,424,35,0.0827,Drive,Morning,Passed
BCH-0002704,MCH-0203,PLT-06,2024-07-03 20:29:02,2024-07-04 08:29:02,1956,204,0.1046,Sensor,Morning,Failed
BCH-0002705,MCH-0384,PLT-10,2024-10-23 21:22:37,2024-10-24 07:22:37,1864,80,0.0434,Drive,Afternoon,Passed
BCH-0002706,MCH-0014,PLT-07,2023-01-14 21:44:43,2023-01-15 05:44:43,1938,265,0.1369,Drive,Night,Failed
BCH-0002707,MCH-0143,PLT-07,2024-07-29 06:24:42,2024-07-29 10:24:42,1849,213,0.1154,Relay,Morning,Passed
BCH-0002708,MCH-0407,PLT-04,2022-07-22 15:46:24,2022-07-23 08:46:24,1089,21,0.0198,PLC,Night,Passed
BCH-0002709,MCH-0087,PLT-05,2022-01-13 01:04:19,2022-01-13 06:04:19,231,18,0.0816,Drive,Night,Passed
BCH-0002710,MCH-0467,PLT-06,2022-10-16 02:19:48,2022-10-16 10:19:48,177,6,0.0389,PLC,Morning,Passed
BCH-0002711,MCH-0007,PLT-03,2024-04-05 12:39:52,2024-04-05 22:39:52,819,52,0.0644,Sensor,Afternoon,Passed
BCH-0002712,MCH-0008,PLT-08,2023-06-21 14:32:53,2023-06-21 17:32:53,378,5,0.014,Drive,Morning,Passed
BCH-0002713,MCH-0174,PLT-05,2022-03-20 22:26:25,2022-03-21 02:26:25,93,4,0.0492,Relay,Afternoon,Passed
BCH-0002714,MCH-0042,PLT-04,2023-09-16 09:46:27,2023-09-16 23:46:27,608,29,0.0481,Relay,Afternoon,Passed
BCH-0002715,MCH-0368,PLT-06,2023-04-14 03:44:22,2023-04-14 11:44:22,310,45,0.1458,Drive,Morning,Failed
BCH-0002716,MCH-0199,PLT-02,2022-09-01 09:40:35,2022-09-02 07:40:35,1663,132,0.0799,Drive,Afternoon,Passed
BCH-0002717,MCH-0470,PLT-09,2024-03-18 21:04:08,2024-03-19 19:04:08,1324,75,0.0568,Relay,Afternoon,Passed
BCH-0002718,MCH-0447,PLT-08,2023-07-11 21:55:07,2023-07-12 07:55:07,168,5,0.0339,Drive,Morning,Passed
BCH-0002719,MCH-0247,PLT-09,2022-03-01 09:22:54,2022-03-02 06:22:54,765,95,0.1247,Relay,Night,Passed
BCH-0002720,MCH-0472,PLT-04,2024-04-30 16:04:54,2024-05-01 04:04:54,197,67,0.3407,Sensor,Night,Passed
BCH-0002721,MCH-0160,PLT-03,2022-02-02 18:33:45,2022-02-03 13:33:45,1992,148,0.0746,HMI,Morning,Failed
BCH-0002722,MCH-0478,PLT-06,2022-08-13 02:29:39,2022-08-13 14:29:39,523,23,0.0458,Sensor,Afternoon,Failed
BCH-0002723,MCH-0067,PLT-08,2022-03-04 17:13:49,2022-03-05 06:13:49,1310,30,0.023,Drive,Afternoon,Under Review
BCH-0002724,MCH-0295,PLT-10,2022-08-08 14:40:24,2022-08-09 02:40:24,447,43,0.098,Drive,Morning,Passed
BCH-0002725,MCH-0260,PLT-03,2022-03-23 22:00:29,2022-03-24 16:00:29,147,23,0.159,HMI,Morning,Failed
BCH-0002726,MCH-0471,PLT-02,2024-12-10 09:35:03,2024-12-11 01:35:03,1481,103,0.0701,Relay,Afternoon,Passed
BCH-0002727,MCH-0050,PLT-09,2024-06-25 05:33:07,2024-06-26 04:33:07,1862,164,0.0883,Sensor,Afternoon,Passed
BCH-0002728,MCH-0272,PLT-04,2022-04-05 23:43:41,2022-04-06 01:43:41,603,49,0.082,PLC,Night,Passed
BCH-0002729,MCH-0451,PLT-05,2023-04-04 01:58:50,2023-04-04 16:58:50,1157,41,0.0362,Sensor,Afternoon,Failed
BCH-0002730,MCH-0492,PLT-01,2022-12-29 15:30:58,2022-12-30 04:30:58,260,12,0.0495,Drive,Night,Passed
BCH-0002731,MCH-0181,PLT-07,2024-06-19 10:53:57,2024-06-19 23:53:57,630,95,0.1513,Drive,Night,Passed
BCH-0002732,MCH-0095,PLT-09,2023-11-30 21:43:00,2023-12-01 07:43:00,295,14,0.0493,Sensor,Morning,Passed
BCH-0002733,MCH-0293,PLT-08,2024-03-03 01:10:58,2024-03-03 06:10:58,793,54,0.0686,Drive,Afternoon,Passed
BCH-0002734,MCH-0371,PLT-10,2022-11-27 22:13:45,2022-11-28 04:13:45,385,24,0.064,HMI,Night,Passed
BCH-0002735,MCH-0036,PLT-04,2022-01-11 09:17:49,2022-01-11 19:17:49,172,7,0.0454,Relay,Afternoon,Passed
BCH-0002736,MCH-0489,PLT-03,2022-11-22 11:58:57,2022-11-23 09:58:57,1469,163,0.111,Drive,Afternoon,Passed
BCH-0002737,MCH-0460,PLT-06,2022-07-09 17:02:11,2022-07-10 10:02:11,1938,383,0.1977,Relay,Morning,Failed
BCH-0002738,MCH-0168,PLT-09,2023-05-28 17:16:10,2023-05-29 01:16:10,645,42,0.0666,HMI,Afternoon,Passed
BCH-0002739,MCH-0385,PLT-09,2024-09-16 05:38:17,2024-09-16 09:38:17,426,46,0.1102,PLC,Night,Passed
BCH-0002740,MCH-0301,PLT-06,2023-01-13 14:24:43,2023-01-14 03:24:43,996,208,0.2098,Drive,Morning,Passed
BCH-0002741,MCH-0273,PLT-01,2024-10-12 15:01:10,2024-10-13 01:01:10,1858,11,0.0064,Drive,Afternoon,Passed
BCH-0002742,MCH-0176,PLT-10,2024-07-24 08:04:35,2024-07-24 12:04:35,1470,149,0.1014,HMI,Morning,Passed
BCH-0002743,MCH-0456,PLT-03,2022-01-01 05:46:14,2022-01-01 18:46:14,252,23,0.0951,Relay,Morning,Failed
BCH-0002744,MCH-0247,PLT-05,2022-03-25 00:18:40,2022-03-25 12:18:40,511,32,0.0635,Drive,Morning,Passed
BCH-0002745,MCH-0469,PLT-10,2022-04-07 08:27:43,2022-04-08 02:27:43,1177,101,0.0859,HMI,Morning,Passed
BCH-0002746,MCH-0050,PLT-09,2023-12-25 23:50:04,2023-12-26 03:50:04,1840,80,0.0439,HMI,Night,Under Review
BCH-0002747,MCH-0303,PLT-10,2022-04-24 08:55:48,2022-04-24 09:55:48,1253,184,0.147,PLC,Afternoon,Passed
BCH-0002748,MCH-0344,PLT-09,2022-01-03 07:41:39,2022-01-03 19:41:39,534,123,0.2315,Relay,Afternoon,Passed
BCH-0002749,MCH-0361,PLT-04,2023-10-08 08:59:20,2023-10-08 21:59:20,442,58,0.1326,PLC,Night,Failed
