part_id,supplier_id,machine_id,part_name,stock_qty,unit_cost_usd,last_restocked,reorder_threshold,warehouse_location,lead_time_days
PRT-0008163,SUP-016,MCH-0477,Proximity Sensor,130,587.46,2023-01-11,24,WH-01,27
PRT-0008164,SUP-041,MCH-0090,Encoder Disc,213,892.79,2021-05-10,35,WH-04,27
PRT-0008165,SUP-015,MCH-0304,Hydraulic Seal,127,850.81,2023-12-27,13,WH-01,18
PRT-0008166,SUP-017,MCH-0044,Power Supply Unit,490,1667.54,2024-07-15,84,WH-02,5
PRT-0008167,SUP-010,MCH-0190,Servo Motor,137,1549.82,2023-04-23,74,WH-01,38
PRT-0008168,SUP-013,MCH-0174,Servo Motor,300,2117.23,2022-07-18,64,WH-01,31
PRT-0008169,SUP-038,MCH-0146,Bearing Assembly,314,185.22,2024-11-29,70,WH-03,21
PRT-0008170,SUP-049,MCH-0262,Safety Relay,149,2229.74,2022-01-22,92,WH-04,44
PRT-0008171,SUP-011,MCH-0312,Hydraulic Seal,383,572.29,2024-02-03,24,WH-02,37
PRT-0008172,SUP-037,MCH-0003,Control Board,34,2295.96,2021-10-06,17,WH-02,29
PRT-0008173,SUP-025,MCH-0329,Hydraulic Seal,122,54.07,2024-08-10,37,WH-03,44
PRT-0008174,SUP-048,MCH-0484,Servo Motor,141,19.01,2022-05-21,80,WH-03,36
PRT-0008175,SUP-034,MCH-0376,Coolant Pump,431,82.16,2021-06-19,48,WH-04,7
PRT-0008176,SUP-016,MCH-0303,Drive Belt,409,1654.3,2022-01-02,88,WH-02,26
PRT-0008177,SUP-032,MCH-0006,Control Board,245,439.5,2021-01-13,55,WH-03,25
PRT-0008178,SUP-007,MCH-0229,Power Supply Unit,105,2097.05,2021-01-22,73,WH-04,29
PRT-0008179,SUP-041,MCH-0202,Proximity Sensor,291,1816.36,2024-04-13,38,WH-04,15
PRT-0008180,SUP-003,MCH-0311,Bearing Assembly,107,2219.96,2022-04-11,33,WH-02,39
PRT-0008181,SUP-031,MCH-0409,Drive Belt,209,290.28,2023-05-03,25,WH-04,9
PRT-0008182,SUP-021,MCH-0290,Encoder Disc,464,1153.47,2022-12-14,23,WH-04,5
PRT-0008183,SUP-024,MCH-0060,Encoder Disc,191,1412.47,2024-01-06,32,WH-02,42
PRT-0008184,SUP-049,MCH-0177,Encoder Disc,330,644.85,2022-07-20,57,WH-02,27
PRT-0008185,SUP-044,MCH-0010,Control Board,276,68.38,2024-10-09,84,WH-02,20
PRT-0008186,SUP-004,MCH-0079,Power Supply Unit,97,1684.51,2023-05-09,30,WH-01,9
PRT-0008187,SUP-041,MCH-0374,Servo Motor,13,2350.28,2023-11-03,36,WH-03,7
PRT-0008188,SUP-045,MCH-0326,Bearing Assembly,139,685.99,2022-07-05,13,WH-01,36
PRT-0008189,SUP-027,MCH-0356,Encoder Disc,152,1720.69,2021-11-29,15,WH-03,28
PRT-0008190,SUP-041,MCH-0123,Power Supply Unit,94,726.7,2022-07-12,44,WH-01,18
PRT-0008191,SUP-027,MCH-0126,Coolant Pump,90,1228.02,2023-04-05,88,WH-01,27
PRT-0008192,SUP-022,MCH-0382,Proximity Sensor,221,1480.42,2024-10-11,13,WH-02,29
PRT-0008193,SUP-046,MCH-0419,Proximity Sensor,455,1384.46,2022-07-24,73,WH-03,6
PRT-0008194,SUP-014,MCH-0011,Bearing Assembly,68,1413.03,2024-11-15,41,WH-01,39
PRT-0008195,SUP-033,MCH-0352,Bearing Assembly,186,1743.46,2021-02-22,73,WH-02,15
PRT-0008196,SUP-027,MCH-0236,Bearing Assembly,337,1826.73,2023-05-14,45,WH-04,37
PRT-0008197,SUP-022,MCH-0011,Coolant Pump,486,1865.14,2024-04-28,17,WH-02,20
PRT-0008198,SUP-002,MCH-0125,Proximity Sensor,211,714.12,2023-12-31,40,WH-02,44
PRT-0008199,SUP-016,MCH-0014,Drive Belt,133,1390.13,2022-11-13,69,WH-04,12
PRT-0008200,SUP-033,MCH-0444,Safety Relay,390,236.36,2021-08-08,41,WH-02,11
PRT-0008201,SUP-036,MCH-0012,Coolant Pump,487,1762.82,2022-01-05,66,WH-03,33
PRT-0008202,SUP-047,MCH-0329,Drive Belt,420,1727.19,2021-09-15,70,WH-02,34
PRT-0008203,SUP-026,MCH-0165,Bearing Assembly,85,1151.29,2022-11-14,88,WH-03,21
PRT-0008204,SUP-042,MCH-0262,Safety Relay,375,1384.12,2023-01-11,27,WH-02,17
PRT-0008205,SUP-027,MCH-0456,Proximity Sensor,158,1120.39,2021-05-31,74,WH-01,23
PRT-0008206,SUP-005,MCH-0014,Drive Belt,48,2380.15,2024-12-06,32,WH-01,30
PRT-0008207,SUP-034,MCH-0025,Power Supply Unit,481,1104.75,2023-08-05,39,WH-01,38
PRT-0008208,SUP-048,MCH-0428,Bearing Assembly,300,876.46,2024-09-07,93,WH-02,40
PRT-0008209,SUP-019,MCH-0029,Hydraulic Seal,80,532.69,2021-12-22,39,WH-02,30
PRT-0008210,SUP-012,MCH-0138,Servo Motor,227,729.42,2024-01-28,37,WH-04,33
PRT-0008211,SUP-015,MCH-0277,Drive Belt,337,1960.35,2022-03-15,79,WH-04,18
PRT-0008212,SUP-050,MCH-0440,Bearing Assembly,56,894.93,2021-10-23,57,WH-01,25
PRT-0008213,SUP-008,MCH-0017,Proximity Sensor,473,1143.88,2023-07-07,28,WH-01,31
PRT-0008214,SUP-019,MCH-0061,Servo Motor,159,2332.24,2021-05-01,70,WH-02,24
PRT-0008215,SUP-035,MCH-0409,Power Supply Unit,205,2126.33,2023-04-02,24,WH-03,24
PRT-0008216,SUP-015,MCH-0017,Power Supply Unit,149,2146.59,2023-06-25,13,WH-04,20
PRT-0008217,SUP-043,MCH-0315,Hydraulic Seal,434,1011.37,2022-01-09,40,WH-01,37
PRT-0008218,SUP-013,MCH-0471,Power Supply Unit,322,380.69,2021-11-13,40,WH-03,26
PRT-0008219,SUP-040,MCH-0411,Safety Relay,101,1284.0,2023-02-23,70,WH-01,7
PRT-0008220,SUP-048,MCH-0012,Safety Relay,234,315.0,2023-05-15,86,WH-01,30
PRT-0008221,SUP-032,MCH-0474,Encoder Disc,16,1375.58,2021-07-10,77,WH-02,35
PRT-0008222,SUP-017,MCH-0371,Hydraulic Seal,209,749.2,2022-11-17,24,WH-04,15
PRT-0008223,SUP-024,MCH-0206,Power Supply Unit,457,1482.21,2023-10-28,93,WH-04,21
PRT-0008224,SUP-012,MCH-0088,Servo Motor,155,1234.25,2021-04-03,42,WH-04,28
PRT-0008225,SUP-040,MCH-0464,Power Supply Unit,335,1144.82,2024-07-31,59,WH-04,10
PRT-0008226,SUP-010,MCH-0184,Power Supply Unit,176,2438.92,2024-05-22,56,WH-02,25
PRT-0008227,SUP-038,MCH-0293,Servo Motor,294,2423.57,2022-08-25,86,WH-02,38
PRT-0008228,SUP-018,MCH-0209,Encoder Disc,275,1059.13,2022-02-26,66,WH-03,19
PRT-0008229,SUP-045,MCH-0243,Safety Relay,78,899.21,2022-08-03,69,WH-02,35
PRT-0008230,SUP-016,MCH-0036,Drive Belt,212,2059.14,2021-10-09,50,WH-02,22
PRT-0008231,SUP-025,MCH-0275,Drive Belt,89,1226.83,2024-10-13,41,WH-03,6
PRT-0008232,SUP-047,MCH-0493,Safety Relay,483,2030.93,2021-10-17,57,WH-04,19
PRT-0008233,SUP-036,MCH-0045,Drive Belt,76,2376.37,2021-12-06,72,WH-02,40
PRT-0008234,SUP-013,MCH-0096,Encoder Disc,32,2407.17,2023-01-23,73,WH-02,33
PRT-0008235,SUP-033,MCH-0360,Encoder Disc,436,525.82,2023-11-01,21,WH-03,42
PRT-0008236,SUP-031,MCH-0166,Encoder Disc,447,1632.0,2022-05-15,91,WH-04,10
PRT-0008237,SUP-001,MCH-0169,Coolant Pump,401,787.7,2022-11-11,36,WH-04,35
PRT-0008238,SUP-021,MCH-0356,Safety Relay,346,2414.02,2024-12-10,61,WH-01,10
PRT-0008239,SUP-012,MCH-0332,Control Board,167,603.92,2024-01-02,98,WH-03,41
PRT-0008240,SUP-032,MCH-0255,Servo Motor,58,506.59,2023-03-14,27,WH-04,14
PRT-0008241,SUP-043,MCH-0246,Coolant Pump,446,596.72,2022-10-20,39,WH-02,10
PRT-0008242,SUP-033,MCH-0215,Encoder Disc,181,1161.02,2024-09-22,71,WH-03,9
PRT-0008243,SUP-002,MCH-0081,Hydraulic Seal,6,1610.7,2023-05-25,31,WH-02,37
PRT-0008244,SUP-019,MCH-0132,Hydraulic Seal,303,968.31,2024-12-19,37,WH-04,36
PRT-0008245,SUP-022,MCH-0165,Safety Relay,109,113.03,2024-09-15,53,WH-02,38
PRT-0008246,SUP-020,MCH-0019,Power Supply Unit,122,2373.03,2021-05-27,72,WH-01,42
PRT-0008247,SUP-049,MCH-0056,Drive Belt,61,417.93,2024-07-22,43,WH-02,37
PRT-0008248,SUP-023,MCH-0100,Coolant Pump,347,306.05,2024-04-08,60,WH-04,26
PRT-0008249,SUP-001,MCH-0306,Safety Relay,384,2353.46,2023-02-18,50,WH-02,11
PRT-0008250,SUP-040,MCH-0425,Drive Belt,182,341.72,2024-03-21,75,WH-04,37
PRT-0008251,SUP-005,MCH-0404,Drive Belt,174,912.43,2022-12-28,97,WH-01,6
PRT-0008252,SUP-040,MCH-0135,Power Supply Unit,319,540.5,2022-02-09,87,WH-01,6
PRT-0008253,SUP-046,MCH-0277,Encoder Disc,279,1065.4,2022-02-05,52,WH-01,8
PRT-0008254,SUP-033,MCH-0255,Drive Belt,221,590.9,2024-03-07,87,WH-04,29
PRT-0008255,SUP-034,MCH-0029,Coolant Pump,273,1915.38,2022-10-30,73,WH-03,35
PRT-0008256,SUP-001,MCH-0105,Bearing Assembly,43,2275.56,2024-09-20,69,WH-04,11
PRT-0008257,SUP-017,MCH-0364,Hydraulic Seal,330,453.94,2021-05-19,80,WH-04,17
PRT-0008258,SUP-027,MCH-0272,Servo Motor,324,1646.71,2024-10-02,92,WH-01,37
PRT-0008259,SUP-009,MCH-0304,Servo Motor,474,89.95,2023-07-26,52,WH-02,29
PRT-0008260,SUP-043,MCH-0248,Drive Belt,60,1416.57,2024-01-28,50,WH-03,35
PRT-0008261,SUP-034,MCH-0157,Drive Belt,23,2178.86,2023-05-25,29,WH-01,39
PRT-0008262,SUP-026,MCH-0400,Proximity Sensor,16,2308.42,2024-06-11,53,WH-04,41
PRT-0008263,SUP-038,MCH-0270,Safety Relay,198,1971.09,2022-05-27,15,WH-04,2
PRT-0008264,SUP-009,MCH-0174,Control Board,318,284.4,2023-09-02,30,WH-01,24
PRT-0008265,SUP-023,MCH-0199,Drive Belt,284,1538.84,2023-12-07,25,WH-01,22
PRT-0008266,SUP-035,MCH-0329,Proximity Sensor,333,323.07,2022-10-29,71,WH-02,36
PRT-0008267,SUP-044,MCH-0453,Bearing Assembly,318,981.38,2024-06-17,36,WH-02,14
PRT-0008268,SUP-038,MCH-0457,Bearing Assembly,278,167.13,2024-10-06,38,WH-03,18
PRT-0008269,SUP-005,MCH-0290,Hydraulic Seal,405,2027.84,2022-03-27,96,WH-01,40
PRT-0008270,SUP-048,MCH-0103,Coolant Pump,92,2003.02,2024-02-20,84,WH-04,7
PRT-0008271,SUP-040,MCH-0353,Control Board,346,1578.79,2023-04-18,59,WH-03,31
PRT-0008272,SUP-045,MCH-0464,Power Supply Unit,377,64.63,2023-12-29,83,WH-01,8
PRT-0008273,SUP-048,MCH-0228,Servo Motor,421,765.44,2022-05-08,49,WH-03,13
PRT-0008274,SUP-041,MCH-0080,Servo Motor,290,2204.7,2023-08-01,26,WH-02,33
PRT-0008275,SUP-009,MCH-0208,Control Board,206,1753.11,2022-08-26,94,WH-01,8
PRT-0008276,SUP-032,MCH-0256,Encoder Disc,132,1158.95,2021-02-11,46,WH-02,31
PRT-0008277,SUP-033,MCH-0378,Proximity Sensor,311,272.33,2023-04-22,53,WH-02,35
PRT-0008278,SUP-018,MCH-0462,Proximity Sensor,357,1743.6,2023-07-04,62,WH-04,30
PRT-0008279,SUP-018,MCH-0216,Control Board,133,2354.13,2022-05-06,47,WH-04,14
PRT-0008280,SUP-020,MCH-0077,Safety Relay,415,623.52,2023-03-11,48,WH-02,38
PRT-0008281,SUP-017,MCH-0480,Bearing Assembly,343,454.82,2021-10-24,72,WH-03,36
PRT-0008282,SUP-011,MCH-0434,Control Board,269,2079.7,2022-07-17,65,WH-02,22
PRT-0008283,SUP-005,MCH-0077,Encoder Disc,459,2494.03,2021-11-05,15,WH-01,10
PRT-0008284,SUP-047,MCH-0003,Encoder Disc,131,1361.68,2023-09-03,57,WH-01,18
PRT-0008285,SUP-024,MCH-0305,Encoder Disc,305,350.25,2024-04-18,69,WH-01,10
PRT-0008286,SUP-048,MCH-0099,Drive Belt,228,131.27,2024-01-03,38,WH-04,43
PRT-0008287,SUP-047,MCH-0430,Coolant Pump,298,999.13,2024-12-23,55,WH-02,16
PRT-0008288,SUP-038,MCH-0183,Safety Relay,82,1021.21,2024-10-30,22,WH-03,27
PRT-0008289,SUP-012,MCH-0247,Coolant Pump,231,1735.66,2022-08-12,24,WH-01,38
PRT-0008290,SUP-013,MCH-0139,Safety Relay,294,2219.89,2022-07-20,61,WH-04,39
PRT-0008291,SUP-037,MCH-0130,Power Supply Unit,70,2316.16,2022-09-02,13,WH-03,42
PRT-0008292,SUP-003,MCH-0478,Coolant Pump,268,1701.83,2023-05-26,32,WH-02,31
PRT-0008293,SUP-034,MCH-0039,Hydraulic Seal,68,2059.52,2022-10-13,75,WH-04,33
PRT-0008294,SUP-041,MCH-0075,Bearing Assembly,118,321.11,2022-03-20,57,WH-03,12
PRT-0008295,SUP-004,MCH-0033,Power Supply Unit,213,2387.9,2021-06-12,33,WH-04,13
PRT-0008296,SUP-025,MCH-0346,Control Board,393,876.79,2021-12-10,32,WH-04,6
PRT-0008297,SUP-029,MCH-0008,Coolant Pump,459,189.59,2022-12-11,77,WH-01,17
PRT-0008298,SUP-050,MCH-0222,Coolant Pump,7,716.78,2022-09-02,14,WH-02,2
PRT-0008299,SUP-021,MCH-0001,Hydraulic Seal,337,2162.05,2022-10-13,99,WH-02,25
PRT-0008300,SUP-029,MCH-0411,Bearing Assembly,114,1330.82,2024-01-21,82,WH-04,41
PRT-0008301,SUP-013,MCH-0448,Control Board,265,1618.59,2023-04-25,19,WH-04,8
PRT-0008302,SUP-012,MCH-0493,Control Board,318,2300.59,2024-06-22,53,WH-04,38
PRT-0008303,SUP-009,MCH-0496,Proximity Sensor,233,1140.38,2021-06-17,81,WH-02,26
PRT-0008304,SUP-020,MCH-0146,Proximity Sensor,185,1887.87,2023-01-11,37,WH-02,15
PRT-0008305,SUP-019,MCH-0354,Servo Motor,394,2177.01,2022-08-09,92,WH-01,21
PRT-0008306,SUP-017,MCH-0181,Safety Relay,76,1850.33,2024-12-17,65,WH-02,39
PRT-0008307,SUP-032,MCH-0024,Encoder Disc,427,317.25,2021-09-23,16,WH-04,42
PRT-0008308,SUP-041,MCH-0018,Drive Belt,151,655.71,2023-11-14,31,WH-03,33
PRT-0008309,SUP-039,MCH-0376,Power Supply Unit,103,1826.9,2021-04-06,98,WH-04,37
PRT-0008310,SUP-011,MCH-0383,Hydraulic Seal,123,1288.53,2024-09-11,66,WH-03,42
PRT-0008311,SUP-038,MCH-0413,Safety Relay,427,2230.27,2022-07-24,81,WH-03,17
PRT-0008312,SUP-002,MCH-0431,Bearing Assembly,342,1999.19,2023-01-26,89,WH-01,21
PRT-0008313,SUP-045,MCH-0440,Safety Relay,316,455.63,2023-03-04,66,WH-03,31
PRT-0008314,SUP-003,MCH-0459,Encoder Disc,29,1343.43,2022-07-19,32,WH-01,9
PRT-0008315,SUP-038,MCH-0319,Drive Belt,247,942.73,2024-08-23,62,WH-03,21
PRT-0008316,SUP-049,MCH-0416,Control Board,466,928.85,2023-03-17,35,WH-02,1
PRT-0008317,SUP-037,MCH-0421,Drive Belt,179,629.36,2021-12-26,36,WH-03,37
PRT-0008318,SUP-030,MCH-0033,Hydraulic Seal,312,2282.55,2022-10-30,47,WH-01,18
PRT-0008319,SUP-046,MCH-0457,Control Board,268,709.16,2024-01-23,33,WH-04,31
PRT-0008320,SUP-043,MCH-0336,Proximity Sensor,157,1689.28,2022-10-04,80,WH-03,39
PRT-0008321,SUP-044,MCH-0115,Safety Relay,193,1764.34,2021-08-30,46,WH-02,22
PRT-0008322,SUP-018,MCH-0105,Safety Relay,196,398.75,2022-01-29,51,WH-03,27
PRT-0008323,SUP-023,MCH-0133,Bearing Assembly,336,720.55,2022-05-26,99,WH-03,40
PRT-0008324,SUP-016,MCH-0483,Coolant Pump,188,1505.75,2024-05-12,51,WH-01,10
PRT-0008325,SUP-036,MCH-0044,Drive Belt,284,2336.71,2023-07-16,42,WH-01,24
PRT-0008326,SUP-011,MCH-0339,Drive Belt,221,2493.59,2024-08-11,63,WH-04,43
PRT-0008327,SUP-045,MCH-0391,Control Board,224,212.59,2021-09-11,37,WH-01,31
PRT-0008328,SUP-024,MCH-0142,Hydraulic Seal,23,1583.98,2022-04-27,43,WH-01,30
PRT-0008329,SUP-008,MCH-0346,Bearing Assembly,221,1901.05,2023-01-26,38,WH-02,28
PRT-0008330,SUP-039,MCH-0340,Encoder Disc,132,1546.58,2024-04-05,81,WH-01,17
PRT-0008331,SUP-015,MCH-0232,Bearing Assembly,161,922.96,2022-08-23,42,WH-02,44
PRT-0008332,SUP-005,MCH-0229,Hydraulic Seal,147,445.99,2022-03-28,19,WH-04,9
PRT-0008333,SUP-020,MCH-0173,Power Supply Unit,357,2345.05,2022-10-10,72,WH-04,34
PRT-0008334,SUP-003,MCH-0464,Coolant Pump,250,1429.88,2023-08-21,78,WH-04,18
PRT-0008335,SUP-013,MCH-0260,Power Supply Unit,97,2202.33,2021-11-26,49,WH-04,40
PRT-0008336,SUP-005,MCH-0132,Coolant Pump,104,2134.77,2023-05-30,66,WH-01,43
PRT-0008337,SUP-009,MCH-0211,Bearing Assembly,272,1857.24,2023-01-20,44,WH-02,25
PRT-0008338,SUP-037,MCH-0291,Bearing Assembly,296,725.38,2024-10-07,46,WH-04,15
PRT-0008339,SUP-018,MCH-0277,Encoder Disc,60,319.65,2021-08-26,19,WH-02,4
PRT-0008340,SUP-012,MCH-0363,Encoder Disc,406,707.73,2023-08-18,20,WH-03,15
PRT-0008341,SUP-024,MCH-0200,Bearing Assembly,436,2211.18,2022-08-28,72,WH-03,18
PRT-0008342,SUP-002,MCH-0390,Servo Motor,281,2295.13,2021-07-31,76,WH-04,23
PRT-0008343,SUP-048,MCH-0005,Coolant Pump,336,1381.82,2022-08-03,34,WH-02,13
PRT-0008344,SUP-015,MCH-0087,Safety Relay,81,1186.85,2022-06-14,23,WH-01,23
PRT-0008345,SUP-036,MCH-0484,Encoder Disc,487,2462.98,2024-06-25,33,WH-03,18
PRT-0008346,SUP-029,MCH-0472,Servo Motor,485,2203.63,2024-09-08,73,WH-02,14
PRT-0008347,SUP-006,MCH-0015,Power Supply Unit,284,959.39,2022-02-13,74,WH-02,9
PRT-0008348,SUP-040,MCH-0440,Encoder Disc,237,173.9,2024-02-23,32,WH-04,36
PRT-0008349,SUP-040,MCH-0108,Coolant Pump,139,1988.53,2021-09-10,51,WH-04,27
PRT-0008350,SUP-044,MCH-0275,Control Board,263,1634.79,2024-08-26,46,WH-02,21
PRT-0008351,SUP-015,MCH-0146,Power Supply Unit,358,1216.1,2022-10-30,63,WH-01,6
PRT-0008352,SUP-022,MCH-0435,Bearing Assembly,150,2339.39,2022-05-31,24,WH-03,29
PRT-0008353,SUP-002,MCH-0047,Power Supply Unit,440,41.22,2024-03-02,61,WH-04,35
PRT-0008354,SUP-008,MCH-0249,Hydraulic Seal,294,1204.03,2021-11-27,45,WH-01,44
PRT-0008355,SUP-016,MCH-0155,Coolant Pump,228,1960.82,2021-06-23,43,WH-04,23
PRT-0008356,SUP-035,MCH-0287,Proximity Sensor,126,1450.02,2022-08-15,47,WH-01,32
PRT-0008357,SUP-023,MCH-0400,Bearing Assembly,389,1042.06,2024-04-22,86,WH-03,19
PRT-0008358,SUP-007,MCH-0416,Control Board,385,1611.91,2024-03-08,51,WH-02,11
PRT-0008359,SUP-016,MCH-0283,Servo Motor,294,1502.68,2021-09-13,90,WH-02,24
PRT-0008360,SUP-046,MCH-0372,Coolant Pump,300,1879.61,2021-10-26,98,WH-03,15
PRT-0008361,SUP-020,MCH-0442,Bearing Assembly,326,1758.99,2021-06-11,14,WH-04,19
PRT-0008362,SUP-002,MCH-0130,Power Supply Unit,380,1537.71,2022-12-06,29,WH-04,38
PRT-0008363,SUP-016,MCH-0340,Servo Motor,160,807.87,2024-04-09,89,WH-04,30
PRT-0008364,SUP-032,MCH-0449,Encoder Disc,349,894.69,2024-02-01,69,WH-01,1
PRT-0008365,SUP-039,MCH-0295,Proximity Sensor,309,1748.05,2024-12-28,86,WH-01,32
PRT-0008366,SUP-034,MCH-0164,Coolant Pump,394,213.71,2022-11-14,49,WH-01,5
PRT-0008367,SUP-018,MCH-0214,Control Board,23,2309.96,2022-06-17,73,WH-02,37
PRT-0008368,SUP-016,MCH-0288,Servo Motor,151,1367.76,2023-11-09,33,WH-04,21
PRT-0008369,SUP-005,MCH-0011,Drive Belt,32,926.53,2022-01-07,59,WH-04,16
PRT-0008370,SUP-014,MCH-0149,Coolant Pump,478,2101.74,2024-09-16,99,WH-01,22
PRT-0008371,SUP-044,MCH-0299,Encoder Disc,209,2084.15,2023-09-27,24,WH-03,13
PRT-0008372,SUP-005,MCH-0075,Servo Motor,242,1193.26,2022-04-25,93,WH-01,2
PRT-0008373,SUP-043,MCH-0435,Servo Motor,379,1781.72,2024-09-09,89,WH-03,6
PRT-0008374,SUP-035,MCH-0295,Bearing Assembly,281,802.09,2024-11-13,99,WH-02,1
PRT-0008375,SUP-023,MCH-0390,Bearing Assembly,130,705.29,2022-06-15,13,WH-01,19
PRT-0008376,SUP-028,MCH-0491,Power Supply Unit,134,891.25,2024-03-03,70,WH-03,31
PRT-0008377,SUP-003,MCH-0278,Coolant Pump,55,533.38,2021-07-24,36,WH-01,3
PRT-0008378,SUP-010,MCH-0058,Coolant Pump,63,1462.3,2023-02-03,41,WH-01,41
PRT-0008379,SUP-021,MCH-0194,Coolant Pump,420,2067.73,2023-06-07,29,WH-04,38
PRT-0008380,SUP-025,MCH-0136,Proximity Sensor,324,364.53,2024-01-03,79,WH-02,21
PRT-0008381,SUP-033,MCH-0201,Servo Motor,260,1952.6,2023-11-01,27,WH-01,16
PRT-0008382,SUP-019,MCH-0267,Encoder Disc,177,2458.29,2024-09-11,15,WH-03,36
PRT-0008383,SUP-022,MCH-0046,Bearing Assembly,126,1898.15,2024-12-29,81,WH-03,12
PRT-0008384,SUP-026,MCH-0256,Hydraulic Seal,119,817.08,2022-01-14,33,WH-01,31
PRT-0008385,SUP-041,MCH-0185,Bearing Assembly,291,505.24,2024-09-02,40,WH-01,24
PRT-0008386,SUP-041,MCH-0050,Drive Belt,263,1848.88,2022-07-22,29,WH-04,22
PRT-0008387,SUP-048,MCH-0363,Safety Relay,414,371.66,2023-04-03,88,WH-01,33
PRT-0008388,SUP-045,MCH-0343,Coolant Pump,201,24.47,2021-08-04,81,WH-03,10
PRT-0008389,SUP-039,MCH-0277,Servo Motor,478,504.72,2021-08-15,56,WH-04,12
PRT-0008390,SUP-025,MCH-0280,Encoder Disc,56,736.76,2023-10-04,53,WH-01,36
PRT-0008391,SUP-045,MCH-0011,Power Supply Unit,285,1137.26,2021-01-17,11,WH-01,20
PRT-0008392,SUP-042,MCH-0147,Coolant Pump,244,1368.92,2021-01-10,93,WH-02,32
PRT-0008393,SUP-009,MCH-0497,Bearing Assembly,6,2337.08,2022-02-17,10,WH-01,26
PRT-0008394,SUP-044,MCH-0366,Proximity Sensor,154,2347.55,2021-12-16,11,WH-04,19
PRT-0008395,SUP-014,MCH-0432,Bearing Assembly,437,126.21,2023-10-01,91,WH-02,34
PRT-0008396,SUP-022,MCH-0271,Encoder Disc,420,2143.83,2021-07-04,98,WH-01,18
PRT-0008397,SUP-033,MCH-0495,Power Supply Unit,10,2170.95,2022-12-01,91,WH-04,19
PRT-0008398,SUP-036,MCH-0193,Hydraulic Seal,495,1774.34,2024-08-11,84,WH-02,37
PRT-0008399,SUP-013,MCH-0253,Control Board,130,363.21,2022-04-12,96,WH-02,38
PRT-0008400,SUP-031,MCH-0500,Coolant Pump,265,1343.38,2023-06-26,98,WH-04,36
PRT-0008401,SUP-017,MCH-0184,Bearing Assembly,172,927.1,2024-01-26,79,WH-02,13
PRT-0008402,SUP-028,MCH-0445,Proximity Sensor,15,379.1,2021-10-10,83,WH-03,13
PRT-0008403,SUP-018,MCH-0247,Safety Relay,302,469.5,2022-06-07,23,WH-04,34
PRT-0008404,SUP-024,MCH-0314,Safety Relay,256,1635.44,2024-07-29,17,WH-02,3
PRT-0008405,SUP-015,MCH-0155,Coolant Pump,384,1043.55,2021-08-29,90,WH-03,4
PRT-0008406,SUP-038,MCH-0155,Proximity Sensor,397,1352.33,2023-07-23,19,WH-02,19
PRT-0008407,SUP-008,MCH-0293,Proximity Sensor,56,265.0,2024-09-16,75,WH-01,37
PRT-0008408,SUP-034,MCH-0490,Coolant Pump,80,1207.06,2021-04-17,29,WH-03,20
PRT-0008409,SUP-041,MCH-0141,Encoder Disc,231,1746.88,2021-09-12,96,WH-02,38
PRT-0008410,SUP-049,MCH-0205,Proximity Sensor,73,1727.67,2023-06-26,72,WH-02,8
PRT-0008411,SUP-041,MCH-0379,Coolant Pump,383,697.04,2022-12-12,36,WH-04,14
PRT-0008412,SUP-006,MCH-0147,Power Supply Unit,93,552.6,2024-02-02,58,WH-04,8
PRT-0008413,SUP-047,MCH-0333,Hydraulic Seal,362,358.85,2022-06-25,52,WH-04,32
PRT-0008414,SUP-024,MCH-0447,Safety Relay,136,2390.56,2022-01-01,86,WH-03,5
PRT-0008415,SUP-038,MCH-0374,Hydraulic Seal,415,834.51,2021-12-20,96,WH-04,27
PRT-0008416,SUP-035,MCH-0177,Safety Relay,370,2058.45,2024-08-15,59,WH-03,7
PRT-0008417,SUP-010,MCH-0072,Proximity Sensor,347,1707.65,2024-12-05,15,WH-04,44
PRT-0008418,SUP-031,MCH-0404,Encoder Disc,6,1618.06,2023-01-23,61,WH-04,18
PRT-0008419,SUP-044,MCH-0366,Power Supply Unit,103,266.69,2024-05-25,68,WH-01,19
PRT-0008420,SUP-045,MCH-0398,Power Supply Unit,41,2185.12,2023-03-25,53,WH-04,27
PRT-0008421,SUP-014,MCH-0411,Coolant Pump,202,1984.87,2021-11-01,36,WH-03,31
PRT-0008422,SUP-007,MCH-0409,Control Board,444,1313.74,2023-05-22,71,WH-02,24
PRT-0008423,SUP-023,MCH-0392,Servo Motor,469,2289.03,2024-12-18,15,WH-01,32
PRT-0008424,SUP-010,MCH-0083,Encoder Disc,134,1589.67,2022-05-15,33,WH-04,16
PRT-0008425,SUP-023,MCH-0478,Drive Belt,73,642.23,2023-03-22,45,WH-04,16
PRT-0008426,SUP-049,MCH-0219,Coolant Pump,124,162.72,2023-10-21,55,WH-02,37
PRT-0008427,SUP-022,MCH-0307,Servo Motor,166,2063.34,2023-02-24,16,WH-03,35
PRT-0008428,SUP-049,MCH-0409,Coolant Pump,267,2250.05,2024-01-06,61,WH-02,3
PRT-0008429,SUP-042,MCH-0431,Bearing Assembly,106,363.8,2021-03-11,98,WH-02,7
PRT-0008430,SUP-046,MCH-0251,Safety Relay,429,1601.96,2024-10-09,30,WH-02,8
PRT-0008431,SUP-011,MCH-0334,Hydraulic Seal,36,2162.5,2024-08-13,31,WH-01,39
PRT-0008432,SUP-007,MCH-0013,Bearing Assembly,426,987.57,2023-12-07,33,WH-04,35
