defect_id,batch_id,part_id,defect_type,severity,detected_at,detection_method,rework_required,scrap_cost_usd,root_cause
DEF-0010749,BCH-0048183,PRT-0081922,Dimensional Error,Major,2022-04-20 01:47:17,Visual Inspection,True,127.74,Supplier Material
DEF-0010750,BCH-0001972,PRT-0089127,Dimensional Error,Major,2022-02-07 02:12:18,Automated Vision,False,141.31,Environmental
DEF-0010751,BCH-0014153,PRT-0089793,Material Defect,Major,2022-02-23 17:59:00,X-Ray,True,138.8,Process Drift
DEF-0010752,BCH-0001649,PRT-0078083,Dimensional Error,Major,2022-06-15 02:36:22,CMM,True,172.39,Supplier Material
DEF-0010753,BCH-0003748,PRT-0001254,Assembly Fault,Minor,2022-05-07 05:07:15,Automated Vision,True,8.52,Process Drift
DEF-0010754,BCH-0025042,PRT-0090164,Dimensional Error,Major,2024-12-01 22:29:24,Automated Vision,True,38.19,Process Drift
DEF-0010755,BCH-0082902,PRT-0090726,Calibration Drift,Major,2022-10-13 20:25:55,CMM,False,28.75,Process Drift
DEF-0010756,BCH-0057179,PRT-0010606,Material Defect,Minor,2023-08-03 12:31:25,Ultrasonic,True,17.25,Process Drift
DEF-0010757,BCH-0084809,PRT-0073322,Material Defect,Major,2022-08-31 10:19:45,Automated Vision,False,1.81,Machine Wear
DEF-0010758,BCH-0077486,PRT-0084915,Assembly Fault,Minor,2024-08-03 22:34:57,Automated Vision,True,440.16,Machine Wear
DEF-0010759,BCH-0067570,PRT-0048169,Dimensional Error,Minor,2023-12-04 13:54:20,Ultrasonic,False,45.83,Operator Error
DEF-0010760,BCH-0076869,PRT-0088840,Dimensional Error,Major,2022-02-18 09:47:53,X-Ray,True,42.61,Supplier Material
DEF-0010761,BCH-0061642,PRT-0078120,Calibration Drift,Critical,2024-04-21 19:10:49,Ultrasonic,False,14.72,Supplier Material
DEF-0010762,BCH-0033529,PRT-0017656,Surface Crack,Critical,2024-11-02 21:11:26,X-Ray,True,65.23,Process Drift
DEF-0010763,BCH-0055941,PRT-0041663,Dimensional Error,Minor,2024-03-02 00:54:33,CMM,False,181.92,Supplier Material
DEF-0010764,BCH-0088036,PRT-0003929,Surface Crack,Critical,2022-10-16 14:36:20,CMM,False,57.46,Operator Error
DEF-0010765,BCH-0003090,PRT-0007145,Material Defect,Minor,2023-02-14 08:05:49,X-Ray,False,84.05,Supplier Material
DEF-0010766,BCH-0041817,PRT-0072348,Material Defect,Major,2023-04-22 05:45:22,Visual Inspection,False,368.59,Machine Wear
DEF-0010767,BCH-0003204,PRT-0053951,Calibration Drift,Minor,2024-06-21 05:40:59,Automated Vision,True,136.25,Process Drift
DEF-0010768,BCH-0005046,PRT-0098257,Calibration Drift,Minor,2022-11-12 16:36:53,CMM,True,21.21,Machine Wear
DEF-0010769,BCH-0034061,PRT-0024808,Material Defect,Minor,2022-02-20 19:52:12,Visual Inspection,True,191.18,Supplier Material
DEF-0010770,BCH-0062802,PRT-0027650,Dimensional Error,Minor,2022-04-07 13:00:35,X-Ray,True,241.52,Process Drift
DEF-0010771,BCH-0006645,PRT-0089678,Material Defect,Minor,2024-06-02 17:14:36,CMM,True,430.67,Machine Wear
DEF-0010772,BCH-0097500,PRT-0007918,Assembly Fault,Critical,2022-03-21 10:05:26,CMM,True,123.17,Supplier Material
DEF-0010773,BCH-0055965,PRT-0064739,Surface Crack,Major,2024-07-09 11:29:38,CMM,True,119.4,Operator Error
DEF-0010774,BCH-0077719,PRT-0039209,Assembly Fault,Major,2022-02-13 20:38:10,Visual Inspection,True,100.57,Machine Wear
DEF-0010775,BCH-0050707,PRT-0094242,Surface Crack,Critical,2023-06-22 03:04:44,CMM,False,188.84,Machine Wear
DEF-0010776,BCH-0051729,PRT-0091999,Surface Crack,Minor,2023-08-24 11:33:10,Automated Vision,True,29.37,Machine Wear
DEF-0010777,BCH-0045760,PRT-0073330,Weld Failure,Major,2024-08-20 19:46:55,Visual Inspection,False,24.58,Machine Wear
DEF-0010778,BCH-0006566,PRT-0017921,Surface Crack,Minor,2022-12-05 07:12:19,X-Ray,False,192.11,Operator Error
DEF-0010779,BCH-0005423,PRT-0079892,Assembly Fault,Minor,2022-10-02 11:34:12,Ultrasonic,False,114.38,Supplier Material
DEF-0010780,BCH-0030820,PRT-0093678,Dimensional Error,Major,2023-03-02 15:55:04,Automated Vision,True,38.9,Supplier Material
DEF-0010781,BCH-0066397,PRT-0093024,Calibration Drift,Major,2022-04-25 17:13:06,Visual Inspection,True,78.95,Machine Wear
DEF-0010782,BCH-0064764,PRT-0043719,Material Defect,Major,2022-03-04 19:09:19,X-Ray,False,19.4,Operator Error
DEF-0010783,BCH-0003993,PRT-0049496,Assembly Fault,Minor,2023-07-14 08:44:53,Visual Inspection,True,69.65,Supplier Material
DEF-0010784,BCH-0006513,PRT-0002416,Surface Crack,Major,2023-12-12 17:00:39,X-Ray,False,455.54,Supplier Material
DEF-0010785,BCH-0046926,PRT-0028784,Calibration Drift,Major,2023-03-07 06:41:27,X-Ray,True,54.74,Supplier Material
DEF-0010786,BCH-0080908,PRT-0044732,Calibration Drift,Major,2024-11-29 01:44:17,Ultrasonic,True,5.35,Operator Error
DEF-0010787,BCH-0062375,PRT-0056487,Surface Crack,Major,2023-06-10 00:31:05,CMM,False,12.94,Process Drift
DEF-0010788,BCH-0068441,PRT-0002291,Assembly Fault,Minor,2022-07-27 02:31:05,X-Ray,False,0.19,Supplier Material
DEF-0010789,BCH-0097485,PRT-0070503,Material Defect,Minor,2022-08-14 18:10:19,Visual Inspection,False,326.03,Process Drift
DEF-0010790,BCH-0066808,PRT-0021299,Weld Failure,Major,2024-06-05 08:46:27,Ultrasonic,True,171.45,Operator Error
DEF-0010791,BCH-0085459,PRT-0031880,Dimensional Error,Minor,2023-02-18 19:15:29,Automated Vision,False,168.79,Supplier Material
DEF-0010792,BCH-0003013,PRT-0012539,Dimensional Error,Minor,2024-03-15 15:27:07,Visual Inspection,False,29.27,Machine Wear
DEF-0010793,BCH-0029481,PRT-0052320,Calibration Drift,Major,2023-09-22 22:47:52,Visual Inspection,False,58.77,Process Drift
DEF-0010794,BCH-0026492,PRT-0033115,Assembly Fault,Major,2023-04-18 00:42:08,Visual Inspection,False,33.91,Environmental
DEF-0010795,BCH-0059300,PRT-0096911,Assembly Fault,Critical,2022-04-29 08:59:07,CMM,True,347.61,Machine Wear
DEF-0010796,BCH-0043624,PRT-0094277,Material Defect,Major,2024-06-11 15:03:47,CMM,False,103.18,Machine Wear
DEF-0010797,BCH-0094116,PRT-0004612,Calibration Drift,Major,2024-07-04 15:41:05,CMM,True,26.02,Supplier Material
DEF-0010798,BCH-0026761,PRT-0099021,Surface Crack,Critical,2024-01-05 12:50:35,Automated Vision,True,432.72,Operator Error
DEF-0010799,BCH-0015057,PRT-0018120,Material Defect,Minor,2023-09-11 10:44:12,X-Ray,True,187.27,Environmental
DEF-0010800,BCH-0056743,PRT-0033395,Surface Crack,Minor,2022-04-04 03:44:24,CMM,True,246.85,Machine Wear
DEF-0010801,BCH-0037931,PRT-0095934,Surface Crack,Minor,2022-05-30 12:41:01,Visual Inspection,True,9.0,Environmental
DEF-0010802,BCH-0058891,PRT-0087325,Assembly Fault,Major,2023-09-12 05:51:36,X-Ray,True,34.8,Operator Error
DEF-0010803,BCH-0011220,PRT-0036997,Material Defect,Minor,2024-01-05 05:05:27,Ultrasonic,True,95.0,Process Drift
DEF-0010804,BCH-0048231,PRT-0030812,Surface Crack,Minor,2022-04-16 20:21:46,Ultrasonic,False,0.12,Environmental
DEF-0010805,BCH-0064999,PRT-0049133,Calibration Drift,Minor,2022-04-25 17:50:11,X-Ray,True,53.34,Machine Wear
DEF-0010806,BCH-0054545,PRT-0098527,Dimensional Error,Critical,2024-02-14 07:28:21,X-Ray,False,118.27,Supplier Material
DEF-0010807,BCH-0082379,PRT-0074763,Surface Crack,Major,2022-01-25 14:23:11,CMM,True,219.18,Operator Error
DEF-0010808,BCH-0091500,PRT-0098711,Dimensional Error,Minor,2024-02-24 10:30:44,Automated Vision,False,20.39,Supplier Material
DEF-0010809,BCH-0067172,PRT-0053820,Assembly Fault,Major,2023-09-10 07:53:58,Visual Inspection,True,41.76,Operator Error
DEF-0010810,BCH-0038834,PRT-0015865,Assembly Fault,Minor,2024-02-18 04:30:36,CMM,True,359.43,Environmental
DEF-0010811,BCH-0051919,PRT-0076563,Dimensional Error,Major,2022-12-29 10:20:14,X-Ray,False,121.81,Supplier Material
DEF-0010812,BCH-0091112,PRT-0012770,Dimensional Error,Minor,2023-06-19 18:20:38,CMM,True,21.19,Environmental
DEF-0010813,BCH-0083727,PRT-0042206,Calibration Drift,Major,2023-12-11 01:21:03,Automated Vision,True,12.81,Process Drift
DEF-0010814,BCH-0079546,PRT-0089129,Assembly Fault,Major,2024-12-04 22:59:32,Ultrasonic,True,198.17,Environmental
DEF-0010815,BCH-0096351,PRT-0010835,Dimensional Error,Minor,2022-03-30 14:52:30,Ultrasonic,False,71.78,Machine Wear
DEF-0010816,BCH-0084243,PRT-0042020,Surface Crack,Minor,2023-01-20 16:07:08,Visual Inspection,True,29.78,Process Drift
DEF-0010817,BCH-0020698,PRT-0049154,Material Defect,Major,2022-02-02 21:56:33,Ultrasonic,True,161.18,Operator Error
DEF-0010818,BCH-0082382,PRT-0028820,Dimensional Error,Major,2022-10-28 22:43:31,Automated Vision,False,49.74,Environmental
DEF-0010819,BCH-0010471,PRT-0080487,Dimensional Error,Minor,2022-12-09 11:50:50,Automated Vision,False,46.64,Machine Wear
DEF-0010820,BCH-0014743,PRT-0083339,Dimensional Error,Major,2024-07-07 20:54:16,Automated Vision,True,11.9,Environmental
DEF-0010821,BCH-0024079,PRT-0080441,Weld Failure,Minor,2024-06-26 18:36:19,CMM,False,92.59,Operator Error
DEF-0010822,BCH-0009073,PRT-0072537,Surface Crack,Minor,2023-08-23 10:43:44,Ultrasonic,False,40.17,Supplier Material
DEF-0010823,BCH-0037798,PRT-0043888,Surface Crack,Minor,2023-10-05 20:19:13,Ultrasonic,False,20.98,Environmental
DEF-0010824,BCH-0028634,PRT-0004172,Dimensional Error,Major,2023-09-03 05:16:32,Automated Vision,False,258.5,Machine Wear
DEF-0010825,BCH-0083492,PRT-0086271,Surface Crack,Minor,2023-04-20 08:54:35,Automated Vision,False,151.84,Machine Wear
DEF-0010826,BCH-0045365,PRT-0006793,Material Defect,Major,2023-01-04 01:08:49,Automated Vision,False,67.11,Machine Wear
DEF-0010827,BCH-0092380,PRT-0004271,Surface Crack,Minor,2023-06-21 02:59:42,Visual Inspection,False,0.76,Process Drift
DEF-0010828,BCH-0069804,PRT-0000499,Dimensional Error,Minor,2023-06-23 02:11:26,Automated Vision,True,30.83,Machine Wear
DEF-0010829,BCH-0020422,PRT-0087339,Weld Failure,Major,2023-07-14 20:54:29,Ultrasonic,False,111.02,Machine Wear
DEF-0010830,BCH-0066281,PRT-0033159,Dimensional Error,Major,2022-05-29 09:49:54,Ultrasonic,False,41.52,Machine Wear
DEF-0010831,BCH-0045525,PRT-0011580,Assembly Fault,Major,2023-07-13 11:32:37,Automated Vision,False,433.96,Machine Wear
DEF-0010832,BCH-0080146,PRT-0076665,Material Defect,Minor,2023-11-24 11:13:27,X-Ray,True,32.93,Machine Wear
DEF-0010833,BCH-0033362,PRT-0077542,Weld Failure,Minor,2024-12-27 20:07:51,CMM,False,16.13,Supplier Material
DEF-0010834,BCH-0078863,PRT-0027702,Dimensional Error,Major,2023-05-12 02:31:20,Automated Vision,False,140.22,Machine Wear
DEF-0010835,BCH-0091266,PRT-0055314,Surface Crack,Major,2024-11-28 17:47:06,Visual Inspection,True,164.33,Machine Wear
DEF-0010836,BCH-0067109,PRT-0043304,Dimensional Error,Minor,2023-08-16 14:07:15,Automated Vision,True,55.46,Process Drift
DEF-0010837,BCH-0088960,PRT-0048778,Material Defect,Minor,2022-09-18 16:45:02,Ultrasonic,True,125.66,Process Drift
DEF-0010838,BCH-0084148,PRT-0095551,Calibration Drift,Minor,2023-05-14 22:21:42,Ultrasonic,True,33.55,Machine Wear
DEF-0010839,BCH-0062589,PRT-0029488,Surface Crack,Minor,2023-09-12 15:45:43,Ultrasonic,False,139.78,Supplier Material
DEF-0010840,BCH-0084798,PRT-0031060,Dimensional Error,Minor,2022-11-02 16:36:20,CMM,True,46.53,Machine Wear
DEF-0010841,BCH-0060876,PRT-0067558,Weld Failure,Minor,2023-07-04 15:40:08,CMM,True,3.48,Supplier Material
DEF-0010842,BCH-0068970,PRT-0053434,Calibration Drift,Critical,2024-02-17 13:17:49,Automated Vision,False,180.49,Machine Wear
DEF-0010843,BCH-0033445,PRT-0081303,Weld Failure,Major,2024-11-01 01:04:53,Ultrasonic,True,245.38,Machine Wear
DEF-0010844,BCH-0052643,PRT-0093233,Dimensional Error,Major,2024-07-02 04:56:20,Ultrasonic,True,165.93,Supplier Material
DEF-0010845,BCH-0097484,PRT-0071663,Weld Failure,Major,2022-09-21 19:30:07,X-Ray,False,19.15,Machine Wear
DEF-0010846,BCH-0018332,PRT-0070752,Assembly Fault,Minor,2022-10-02 03:41:38,X-Ray,False,15.78,Process Drift
DEF-0010847,BCH-0089732,PRT-0032577,Assembly Fault,Major,2023-08-23 04:52:13,X-Ray,True,138.13,Environmental
DEF-0010848,BCH-0071207,PRT-0045245,Calibration Drift,Minor,2024-05-01 02:28:52,CMM,True,14.07,Process Drift
DEF-0010849,BCH-0026844,PRT-0012737,Dimensional Error,Major,2023-08-02 16:31:04,Automated Vision,False,58.56,Machine Wear
DEF-0010850,BCH-0005316,PRT-0066071,Material Defect,Critical,2024-01-27 10:21:30,Ultrasonic,False,158.41,Supplier Material
DEF-0010851,BCH-0070406,PRT-0005857,Surface Crack,Minor,2024-12-10 11:28:21,Automated Vision,False,125.83,Environmental
DEF-0010852,BCH-0039008,PRT-0068387,Dimensional Error,Major,2024-05-15 10:15:04,Automated Vision,False,124.56,Supplier Material
DEF-0010853,BCH-0046587,PRT-0081686,Weld Failure,Minor,2024-06-23 20:42:39,X-Ray,False,190.69,Supplier Material
DEF-0010854,BCH-0068078,PRT-0060596,Surface Crack,Major,2024-10-30 11:15:31,CMM,True,47.17,Environmental
DEF-0010855,BCH-0007769,PRT-0040619,Dimensional Error,Critical,2024-10-12 23:49:37,X-Ray,False,334.86,Process Drift
DEF-0010856,BCH-0081393,PRT-0027153,Assembly Fault,Major,2024-11-14 12:39:36,Ultrasonic,False,11.89,Supplier Material
DEF-0010857,BCH-0079731,PRT-0096056,Calibration Drift,Minor,2023-11-02 19:49:21,CMM,True,257.36,Process Drift
DEF-0010858,BCH-0003930,PRT-0048395,Surface Crack,Minor,2022-03-04 12:55:16,Ultrasonic,True,40.46,Machine Wear
DEF-0010859,BCH-0081680,PRT-0056255,Surface Crack,Minor,2024-03-17 16:41:19,Automated Vision,True,0.49,Operator Error
DEF-0010860,BCH-0017736,PRT-0031365,Dimensional Error,Minor,2024-06-29 22:47:25,Ultrasonic,False,13.16,Machine Wear
DEF-0010861,BCH-0091091,PRT-0067517,Dimensional Error,Minor,2022-10-01 10:13:58,Visual Inspection,True,21.34,Process Drift
DEF-0010862,BCH-0012768,PRT-0023832,Material Defect,Minor,2024-08-22 09:58:54,Ultrasonic,True,69.4,Machine Wear
DEF-0010863,BCH-0071195,PRT-0041100,Assembly Fault,Major,2024-05-07 06:01:40,Ultrasonic,True,236.44,Supplier Material
DEF-0010864,BCH-0072756,PRT-0018865,Assembly Fault,Minor,2023-12-25 14:54:25,Visual Inspection,True,196.59,Operator Error
DEF-0010865,BCH-0091608,PRT-0015317,Calibration Drift,Minor,2022-11-30 11:06:21,X-Ray,False,67.41,Supplier Material
DEF-0010866,BCH-0031353,PRT-0013093,Surface Crack,Critical,2024-05-15 21:04:43,Visual Inspection,True,43.56,Machine Wear
DEF-0010867,BCH-0009406,PRT-0044877,Material Defect,Major,2022-06-19 12:25:55,X-Ray,False,189.77,Machine Wear
DEF-0010868,BCH-0088974,PRT-0004810,Material Defect,Major,2024-11-20 04:42:27,Ultrasonic,False,178.44,Operator Error
DEF-0010869,BCH-0040430,PRT-0014652,Dimensional Error,Major,2024-04-13 17:15:53,Visual Inspection,False,193.29,Supplier Material
DEF-0010870,BCH-0054998,PRT-0084397,Weld Failure,Minor,2024-01-02 02:09:23,CMM,True,170.83,Process Drift
DEF-0010871,BCH-0050256,PRT-0056139,Calibration Drift,Critical,2023-04-12 22:13:29,Visual Inspection,False,9.27,Machine Wear
DEF-0010872,BCH-0066059,PRT-0064431,Calibration Drift,Major,2024-02-24 17:54:14,X-Ray,False,60.59,Process Drift
DEF-0010873,BCH-0072537,PRT-0004280,Dimensional Error,Major,2024-12-15 06:25:07,CMM,True,204.28,Operator Error
DEF-0010874,BCH-0085868,PRT-0034751,Calibration Drift,Major,2023-03-26 15:20:33,Visual Inspection,True,174.5,Process Drift
DEF-0010875,BCH-0020823,PRT-0067033,Weld Failure,Minor,2024-07-20 08:23:31,Ultrasonic,False,2.89,Operator Error
DEF-0010876,BCH-0096932,PRT-0083180,Surface Crack,Minor,2024-10-19 20:22:03,X-Ray,True,9.3,Process Drift
DEF-0010877,BCH-0005137,PRT-0044463,Assembly Fault,Minor,2023-07-16 04:46:31,CMM,False,34.6,Environmental
DEF-0010878,BCH-0066848,PRT-0033516,Weld Failure,Minor,2024-11-02 13:43:15,Ultrasonic,False,32.27,Machine Wear
DEF-0010879,BCH-0041463,PRT-0093125,Assembly Fault,Major,2024-05-04 13:51:41,X-Ray,False,29.57,Supplier Material
DEF-0010880,BCH-0002911,PRT-0047229,Dimensional Error,Minor,2022-11-20 07:53:10,Automated Vision,True,190.2,Operator Error
DEF-0010881,BCH-0042393,PRT-0020160,Dimensional Error,Major,2024-08-05 22:19:22,Automated Vision,False,47.0,Supplier Material
DEF-0010882,BCH-0020918,PRT-0060688,Assembly Fault,Critical,2023-07-14 15:26:39,Visual Inspection,False,9.14,Environmental
DEF-0010883,BCH-0054614,PRT-0009533,Weld Failure,Minor,2022-08-26 04:23:46,Ultrasonic,False,80.31,Supplier Material
DEF-0010884,BCH-0009005,PRT-0022917,Material Defect,Major,2023-07-18 21:56:28,Visual Inspection,True,114.56,Process Drift
DEF-0010885,BCH-0074461,PRT-0076004,Material Defect,Major,2023-10-05 16:24:46,CMM,False,104.69,Supplier Material
DEF-0010886,BCH-0036921,PRT-0053241,Material Defect,Major,2022-10-21 10:17:42,X-Ray,True,39.96,Machine Wear
DEF-0010887,BCH-0015290,PRT-0054028,Surface Crack,Minor,2023-12-31 04:45:52,X-Ray,True,82.02,Supplier Material
DEF-0010888,BCH-0017106,PRT-0022885,Material Defect,Major,2022-05-11 08:58:19,Visual Inspection,False,35.84,Supplier Material
DEF-0010889,BCH-0007002,PRT-0051134,Calibration Drift,Minor,2024-09-19 21:52:29,Ultrasonic,True,135.43,Environmental
DEF-0010890,BCH-0037810,PRT-0090394,Assembly Fault,Minor,2022-07-25 06:21:04,CMM,True,80.53,Machine Wear
DEF-0010891,BCH-0034722,PRT-0034045,Surface Crack,Minor,2024-03-31 08:55:29,CMM,False,26.58,Machine Wear
DEF-0010892,BCH-0041930,PRT-0073186,Calibration Drift,Major,2023-08-03 01:05:01,Visual Inspection,True,425.04,Operator Error
DEF-0010893,BCH-0009641,PRT-0083918,Dimensional Error,Minor,2023-10-18 17:51:41,CMM,False,197.01,Process Drift
DEF-0010894,BCH-0005116,PRT-0053592,Dimensional Error,Minor,2022-10-05 08:59:30,Automated Vision,False,107.98,Supplier Material
DEF-0010895,BCH-0071290,PRT-0014358,Calibration Drift,Minor,2022-06-16 21:50:15,Automated Vision,True,58.3,Environmental
DEF-0010896,BCH-0065348,PRT-0029717,Dimensional Error,Minor,2024-03-19 02:27:20,Ultrasonic,False,453.55,Process Drift
DEF-0010897,BCH-0020794,PRT-0025508,Dimensional Error,Minor,2024-02-05 02:10:32,X-Ray,True,16.61,Machine Wear
DEF-0010898,BCH-0011300,PRT-0088281,Weld Failure,Minor,2024-11-02 15:03:31,X-Ray,False,265.91,Supplier Material
DEF-0010899,BCH-0045952,PRT-0061578,Assembly Fault,Critical,2022-12-15 21:10:40,Ultrasonic,False,298.18,Environmental
DEF-0010900,BCH-0056001,PRT-0057850,Weld Failure,Minor,2024-11-25 08:34:38,CMM,False,73.03,Supplier Material
DEF-0010901,BCH-0050282,PRT-0022387,Assembly Fault,Minor,2022-05-17 21:34:50,Automated Vision,True,181.4,Supplier Material
DEF-0010902,BCH-0065977,PRT-0053512,Surface Crack,Minor,2022-06-19 20:05:01,Ultrasonic,True,75.2,Machine Wear
DEF-0010903,BCH-0083692,PRT-0002335,Assembly Fault,Critical,2023-01-29 03:12:19,Automated Vision,False,7.78,Operator Error
DEF-0010904,BCH-0076139,PRT-0020362,Calibration Drift,Minor,2024-01-23 08:31:13,X-Ray,False,172.09,Machine Wear
DEF-0010905,BCH-0094216,PRT-0040459,Assembly Fault,Critical,2024-02-17 01:27:00,Automated Vision,False,143.05,Process Drift
DEF-0010906,BCH-0092038,PRT-0044025,Dimensional Error,Minor,2023-04-29 13:22:07,CMM,False,61.76,Process Drift
DEF-0010907,BCH-0022829,PRT-0063013,Dimensional Error,Critical,2023-09-20 21:38:25,Automated Vision,True,93.59,Operator Error
DEF-0010908,BCH-0037511,PRT-0048410,Assembly Fault,Minor,2024-06-11 18:51:16,CMM,True,61.87,Process Drift
DEF-0010909,BCH-0064183,PRT-0060776,Weld Failure,Minor,2024-09-29 02:12:37,CMM,False,23.89,Machine Wear
DEF-0010910,BCH-0003142,PRT-0062240,Weld Failure,Minor,2023-02-07 01:16:52,Ultrasonic,True,183.06,Machine Wear
DEF-0010911,BCH-0065353,PRT-0087497,Material Defect,Minor,2022-07-12 11:19:31,Automated Vision,False,13.15,Supplier Material
DEF-0010912,BCH-0006060,PRT-0014982,Assembly Fault,Major,2022-10-02 14:07:32,CMM,True,40.03,Machine Wear
DEF-0010913,BCH-0028693,PRT-0093908,Surface Crack,Major,2023-08-25 09:06:45,X-Ray,False,23.09,Machine Wear
DEF-0010914,BCH-0088001,PRT-0055147,Weld Failure,Critical,2024-06-28 06:41:23,Visual Inspection,True,143.54,Machine Wear
DEF-0010915,BCH-0051181,PRT-0060474,Dimensional Error,Major,2023-04-02 09:41:44,X-Ray,True,52.46,Process Drift
DEF-0010916,BCH-0058396,PRT-0097302,Assembly Fault,Minor,2023-09-12 11:22:17,X-Ray,False,114.15,Operator Error
DEF-0010917,BCH-0070276,PRT-0044524,Dimensional Error,Major,2023-02-24 23:36:43,Ultrasonic,True,123.47,Supplier Material
DEF-0010918,BCH-0099743,PRT-0090819,Surface Crack,Critical,2024-08-08 06:55:43,CMM,False,62.93,Process Drift
DEF-0010919,BCH-0033173,PRT-0093077,Dimensional Error,Minor,2022-01-20 07:07:29,CMM,False,18.34,Machine Wear
DEF-0010920,BCH-0021636,PRT-0007799,Dimensional Error,Major,2024-02-18 08:27:09,X-Ray,True,210.82,Environmental
DEF-0010921,BCH-0041585,PRT-0067524,Surface Crack,Minor,2022-04-02 15:56:32,Ultrasonic,False,188.24,Machine Wear
DEF-0010922,BCH-0049061,PRT-0053222,Surface Crack,Minor,2022-07-27 05:50:26,Visual Inspection,True,55.12,Process Drift
DEF-0010923,BCH-0054137,PRT-0084340,Surface Crack,Major,2022-03-27 13:03:59,Automated Vision,True,46.67,Machine Wear
DEF-0010924,BCH-0089091,PRT-0066418,Surface Crack,Minor,2023-02-10 02:55:02,CMM,True,43.05,Machine Wear
DEF-0010925,BCH-0012300,PRT-0090419,Calibration Drift,Minor,2023-08-06 23:30:32,CMM,False,12.89,Machine Wear
DEF-0010926,BCH-0072336,PRT-0072333,Surface Crack,Critical,2023-09-21 14:38:06,Ultrasonic,False,12.76,Process Drift
DEF-0010927,BCH-0088767,PRT-0071453,Dimensional Error,Minor,2024-06-11 06:19:35,Ultrasonic,True,83.25,Environmental
DEF-0010928,BCH-0011333,PRT-0087127,Calibration Drift,Major,2022-01-16 11:59:19,CMM,False,114.65,Supplier Material
DEF-0010929,BCH-0087392,PRT-0080959,Assembly Fault,Major,2024-08-12 11:12:46,Visual Inspection,False,141.76,Process Drift
DEF-0010930,BCH-0013742,PRT-0060784,Assembly Fault,Major,2022-06-22 21:30:23,Visual Inspection,False,66.03,Supplier Material
